screen_name,profile_image_url,location,created_time,text
十月布偶喵,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006tmWNfly8horink6iebj30u00u0427.jpg?KID=imgbed,tva&Expires=1717932078&ssig=%2B%2F%2FcCXOAD4",海外,Sun Jun 09 11:33:02  2024,历久弥新的历史传承！[甜粽党][我最粽意你][咸粽党]
奇毅果苗苗,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008AN0hply8hi5cmakl4hj30u00u075x.jpg?KID=imgbed,tva&Expires=1717932078&ssig=s6CHHvmoIF",其他,Sun Jun 09 11:29:55  2024,厉害
乒乒乓乓的瓷器店,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008sAROuly8hk1vwxk4htj30u00u0ju6.jpg?KID=imgbed,tva&Expires=1717932078&ssig=JJAmV5AO0M",其他,Sun Jun 09 11:27:17  2024,冠军是多少时间？
vivier91692,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007NltzMly8hqib71sl0qj30u00u0dh5.jpg?KID=imgbed,tva&Expires=1717932078&ssig=FevafL1vTm",其他,Sun Jun 09 11:26:14  2024,真是怀念小时候的每一个传统节日
旷野山川行,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008BkC7Ily8hj8v5fc6icj30u00u0mzj.jpg?KID=imgbed,tva&Expires=1717932078&ssig=Y6g8eFlrMd",其他,Sun Jun 09 11:25:53  2024,好厉害！[哇]
幻金者Y_F,"https://tvax4.sinaimg.cn/crop.0.0.1008.1008.50/6c3e9e85ly8gj3r9j54kkj20s00s0wfn.jpg?KID=imgbed,tva&Expires=1717932078&ssig=7xAiqSm%2FI6",广东 广州,Sun Jun 09 11:22:29  2024,广佛同城，求带带[抱一抱]
淡淡花香2023,"https://tvax1.sinaimg.cn/crop.0.0.918.918.50/78fddc95ly8hq7xk88oz9j20pi0pi42p.jpg?KID=imgbed,tva&Expires=1717932078&ssig=%2FMyCNcvVZJ",北京,Sun Jun 09 11:22:28  2024,现场观看更是热血沸腾[赞]
心若薄荷自然凉_,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/0071Y3ESly8gs8vkokhifj30ro0ro77w.jpg?KID=imgbed,tva&Expires=1717932078&ssig=PsdOe0nrph",海外,Sun Jun 09 11:19:26  2024,传承传统文化[抱一抱]
反对无效H,"https://tvax1.sinaimg.cn/crop.0.0.966.966.50/71017579ly8hm9ia14eblj20qu0qu40w.jpg?KID=imgbed,tva&Expires=1717932078&ssig=qOB8itdFpG",广东 广州,Sun Jun 09 11:18:10  2024,这剪辑剪得真不行，微博相关的高难度动作一个也看不到
懶惰使然,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/4195ef2bly8h1oocb7enhj20u00u0jvl.jpg?KID=imgbed,tva&Expires=1717932078&ssig=1rmGkIoFsp",其他,Sun Jun 09 11:17:17  2024,[good]
子尤89759,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008Cetfgly8hq20zmd8tfj30u00u0tc7.jpg?KID=imgbed,tva&Expires=1717932078&ssig=k2EDgPdVfC",其他,Sun Jun 09 11:16:49  2024,加油
beyond迷和华迷,"https://tvax3.sinaimg.cn/crop.0.0.400.400.50/0068mORQly8hfh89h4tnaj30b40b4q3a.jpg?KID=imgbed,tva&Expires=1717932078&ssig=iJn7HbvC%2FA",甘肃,Sun Jun 09 11:15:00  2024,转发微博
仅有的_依靠,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007gu7gOly8hloch8zf9kj30u00u1tb1.jpg?KID=imgbed,tva&Expires=1717932078&ssig=YxvQgLBY%2B%2F",河南 洛阳,Sun Jun 09 11:14:45  2024,现场气氛热烈，呐喊声欢呼声不断！欢呼雀跃，感受端午节的传统魅力和速度与激情！#文化中国行端午话非遗#
考利昂lisa,"https://tva3.sinaimg.cn/crop.0.0.640.640.50/dcaaa81ajw8eyolqu7xajj20hs0hsgml.jpg?KID=imgbed,tva&Expires=1717932078&ssig=ilyHaw3Ib9",江苏 徐州,Sun Jun 09 11:12:52  2024,转发微博
